filename,iati-activity/iati-identifier[1],iati-activity/transaction,iati-activity/transaction@humanitarian,iati-activity/transaction@ref,iati-activity/transaction/transaction-type[1],iati-activity/transaction/transaction-type[1]@code,iati-activity/transaction/transaction-date[1],iati-activity/transaction/transaction-date[1]@iso-date,iati-activity/transaction/value[1],iati-activity/transaction/value[1]@currency,iati-activity/transaction/value[1]@value-date,iati-activity/transaction/description[1],iati-activity/transaction/description[1]/narrative[1],iati-activity/transaction/description[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/provider-org[1],iati-activity/transaction/provider-org[1]@provider-activity-id,iati-activity/transaction/provider-org[1]@ref,iati-activity/transaction/provider-org[1]@type,iati-activity/transaction/provider-org[1]/narrative[1],iati-activity/transaction/provider-org[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/receiver-org[1],iati-activity/transaction/receiver-org[1]@receiver-activity-id,iati-activity/transaction/receiver-org[1]@ref,iati-activity/transaction/receiver-org[1]@type,iati-activity/transaction/receiver-org[1]/narrative[1],iati-activity/transaction/receiver-org[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/sector[1],iati-activity/transaction/sector[1]@code,iati-activity/transaction/sector[1]@percentage,iati-activity/transaction/sector[1]@vocabulary,iati-activity/transaction/recipient-country[1],iati-activity/transaction/recipient-country[1]@code,iati-activity/transaction/recipient-country[1]@percentage,iati-activity/transaction/recipient-region[1],iati-activity/transaction/recipient-region[1]@code,iati-activity/transaction/recipient-region[1]@percentage,iati-activity/transaction/recipient-region[1]@vocabulary,iati-activity/transaction/flow-type[1],iati-activity/transaction/flow-type[1]@code,iati-activity/transaction/finance-type[1],iati-activity/transaction/finance-type[1]@code,iati-activity/transaction/aid-type[1],iati-activity/transaction/aid-type[1]@code,iati-activity/transaction/aid-type[1]@vocabulary
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,4,,2020-09-30,306644,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,4,,2020-12-31,282227,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,11,,2020-09-30,1000000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,4,,2021-03-31,285,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,11,,2020-03-31,1000000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2019-12-31,8,,2019-12-31,,,,"
        ",,XM-DAC-3-1,10,Danida CIV (Civil Society Development) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2020-03-31,175557,,2020-03-31,,,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,"
        ",,0,21,Women Activities and Social Services Association (WASSA),,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2020-06-30,287556,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2020-09-30,715940,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2020-12-31,121002,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,4,,2021-03-31,5311,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,11,,2020-12-31,1300000,,2020-12-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201704,"
      ",,,,11,,2020-03-31,1300000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,4,,2020-03-31,7291,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida CIV (Civil Society Development) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,4,,2020-06-30,136818,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,4,,2020-09-30,227648,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,4,,2020-12-31,335626,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,4,,2021-03-31,84915,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,11,,2020-09-30,837500,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201708,"
      ",,,,11,,2020-03-31,837500,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,11,,2020-03-31,1200000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,4,,2020-03-31,388543,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,4,,2020-06-30,360976,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,4,,2020-09-30,388877,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,4,,2020-12-31,594563,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,11,,2020-09-30,1200000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271671-32611,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201720,"
      ",,,,4,,2021-03-31,45795,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,4,,2020-03-31,154034,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,4,,2020-06-30,199909,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,4,,2020-09-30,185080,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,4,,2020-12-31,273496,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,4,,2021-03-31,24,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,11,,2020-03-31,700000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201718,"
      ",,,,11,,2020-09-30,700000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DF212759,"
      ",,,,2,,2021-01-05,98702,,2021-01-05,"
        ",Disbursement to ACAPS ,,"
        ",DK-CVR-20699310-DF212759,DK-CVR-20699310,21,Danish Refugee Council,,"
        ",,NO-BRC-977538319,21,ACAPS,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DF212759,"
      ",,,,2,,2021-02-01,78257,GBP,2021-02-01,"
        ",Disbursement to iMMAP,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council ,,"
        ",,,,iMMAP,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DF212759,"
      ",,,,2,,2021-01-25,60250,GBP,2021-01-25,,,,"
        ",DK-CVR-20699310-DF212759,DK-CVR-20699310,21,Danish Refugee Council ,,"
        ",,,21,Translators without borders,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DF212759,"
      ",,,,2,,2021-01-14,24861,GBP,2021-01-14,"
        ",Disbursement to CDAC,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,"
        ",, GB-CHC-1178168,21,CDAC Network ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK202628,"
      ",,,,4,,2021-03-31,150366,,2021-03-31,,,,"
        ",,,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK202628,"
      ",,,,11,,2021-03-31,5500000,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK202691,"
      ",,,,4,,2020-12-31,89,,2020-12-31,,,,"
        ",,,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK202691,"
      ",,,,4,,2021-03-31,805033,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK202691,"
      ",,,,11,,2021-03-31,7500000,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2019-03-31,17040,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2020-03-31,632184,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2020-06-30,944239,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,11,,2020-03-31,3000000,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",en,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,en,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2020-09-30,1486477,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2020-12-31,2545429,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,4,,2021-03-31,315907,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201710,"
      ",,,,11,,2020-06-30,3000000,,2020-06-30,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",en,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,en,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201707,"
      ",,,,4,,2020-09-30,48831,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201707,"
      ",,,,4,,2020-12-31,122171,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201707,"
      ",,,,11,,2020-09-30,300000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201707,"
      ",,,,11,,2020-03-31,300000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida CIV (Civil Society Development) - Ministry of Foreign Affairs of Denmark,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2019-06-30,24985,,2019-06-30,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2019-09-30,-7139,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2019-12-31,792,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2020-03-31,632426,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2020-06-30,821942,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2020-09-30,516054,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,4,,2020-12-31,647231,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,11,,2020-09-30,2125000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201702,"
      ",,,,11,,2020-03-31,2125000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,11,,2020-03-31,2800000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2019-03-31,248029,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida CIV (Civil Society Development) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2019-09-30,66357,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2019-12-31,540088,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2020-03-31,1236080,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2020-06-30,887207,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2020-09-30,1670795,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,11,,2020-09-30,2800000,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2020-12-31,1710537,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201706,"
      ",,,,4,,2021-03-31,13725,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,11,,2019-09-30,1279517.12,,2019-09-30,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,11,,2019-03-30,1250000,,2019-09-30,,,,"
        ",XM-DAC-3-1-271673-32611,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK2112467,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,4,,2019-03-31,85272,,2019-03-31,,,,"
        ",,,10,Danida CIV (Civil Society Development) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,4,,2019-06-30,142102,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,4,,2019-09-30,427138,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,4,,2019-12-31,1546130,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1926,"
      ",,,,4,,2020-03-31,642032,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,4,,2019-09-30,2619380,,2019-09-30,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,4,,2020-03-31,3750000,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,4,,2020-06-30,482211,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,4,,2020-09-30,1784490,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,11,,2020-09-30,1784490,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201691,"
      ",,,,11,,2020-03-31,3750000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,4,,2020-03-31,621964,,2020-03-31,,,,"
        ",,,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,4,,2020-06-30,720604,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,4,,2020-09-30,936858,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,4,,2020-12-31,1189523,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,4,,2021-03-31,119188,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,11,,2021-03-31,1750000,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,11,,2020-09-30,1750000,,2020-09-30,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201832,"
      ",,,,11,,2020-03-31,1750000,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,11,,2020-03-31,2000000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,4,,2020-03-31,327151,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,4,,2020-06-30,727173,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,4,,2020-09-30,1417533,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,4,,2020-12-31,1271699,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201684,"
      ",,,,11,,2020-09-30,2000000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2019-12-31,51112,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2020-03-31,1691486,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2020-06-30,1615143,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2020-09-30,1917629,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2020-12-31,3363840,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,4,,2021-03-31,512399,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,11,,2020-03-31,5000000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201712,"
      ",,,,11,,2020-09-30,5000000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201715,"
      ",,,,4,,2019-12-31,19790,,2019-12-31,,,,"
        ",,,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
